tick,temperature,pressure
3647707,3497,67685
3647723,3497,67689
3647736,3499,67692
3647749,3501,67691
3647762,3501,67688
3647777,3502,67697
3647790,3504,67698
3647803,3504,67700
3647816,3506,67702
3647829,3506,67702
3647847,3506,67704
3647864,3504,67704
3647882,3504,67704
3647895,3504,67706
3647913,3504,67707
3647930,3506,67707
3647947,3504,67711
3647960,3504,67709
3648004,3496,67715
3648017,3497,67712
3648030,3499,67719
3648043,3501,67715
3648056,3502,67724
3648075,3501,67718
3648092,3501,67722
3648109,3501,67722
3648122,3502,67722
3648140,3501,67721
3648157,3502,67722
3648170,3502,67727
3648183,3504,67727
3648196,3506,67723
3648209,3506,67726
3648225,3506,67731
3648240,3506,67728
3648253,3507,67733
3648268,3507,67731
3648283,3506,67731
3648301,3506,67735
3648318,3506,67734
3648335,3506,67741
3648379,3496,67747
3648397,3497,67745
3648414,3497,67743
3648427,3499,67746
3648440,3501,67747
3648453,3502,67753
3648466,3502,67753
3648485,3502,67749
3648498,3502,67750
3648511,3504,67755
3648524,3506,67752
3648537,3506,67754
3648555,3506,67762
3648572,3507,67769
3648589,3504,67767
3648604,3506,67765
3648622,3504,67764
3648639,3504,67771
3648652,3506,67776
3648667,3507,67773
3648680,3507,67789
3648693,3509,67777
3648706,3507,67772
3648750,3499,67783
3648766,3501,67780
3648785,3499,67789
3648802,3501,67789
3648819,3499,67783
3648833,3501,67787
3648851,3499,67787
3648868,3501,67790
3648883,3501,67788
3648896,3502,67790
3648909,3504,67790
3648922,3504,67790
3648935,3506,67799
3648950,3506,67797
3648963,3507,67804
3648980,3507,67801
3648997,3506,67796
3649016,3506,67806
3649033,3504,67808
3649050,3504,67807
3649063,3506,67809
3649082,3506,67815
3649129,3496,67805
3649142,3497,67808
3649155,3499,67808
3649168,3499,67806
3649181,3501,67815
3649194,3502,67814
3649207,3504,67815
3649220,3504,67814
3649235,3504,67821
3649250,3506,67820
3649268,3504,67816
3649288,3504,67821
3649305,3504,67822
3649318,3504,67826
3649336,3504,67821
3649353,3504,67829
3649366,3504,67830
3649380,3504,67831
3649393,3504,67834
3649406,3507,67828
3649419,3509,67834
3649432,3509,67834
3649445,3511,67835
3649458,3511,67833
3649502,3501,67839
3649520,3501,67837
3649541,3499,67834
3649558,3501,67851
3649572,3501,67842
3649590,3501,67842
3649609,3501,67851
3649622,3501,67849
3649637,3502,67849
3649650,3502,67846
3649663,3504,67857
3649676,3506,67857
3649689,3507,67852
3649702,3507,67851
3649718,3507,67864
3649732,3507,67859
3649750,3507,67859
3649767,3506,67852
3649785,3507,67870
3649800,3507,67866
3649817,3506,67862
3649834,3506,67866
3649878,3497,67867
3649891,3499,67868
3649904,3497,67863
3649917,3501,67872
3649930,3502,67874
3649943,3502,67868
3649956,3504,67874
3649969,3506,67875
3649984,3506,67875
3650002,3506,67879
3650019,3506,67872
3650036,3504,67863
3650051,3504,67870
3650068,3504,67877
3650087,3502,67877
3650100,3506,67877
3650113,3506,67873
3650126,3506,67880
3650139,3507,67880
3650152,3509,67880
3650165,3509,67877
3650178,3509,67880
3650191,3511,67884
3650204,3511,67881
3650252,3499,67868
3650274,3497,67884
3650292,3497,67873
3650305,3499,67885
3650322,3499,67876
3650341,3499,67881
3650354,3499,67881
3650367,3501,67880
3650380,3502,67884
3650395,3502,67876
3650408,3502,67875
3650423,3504,67879
3650436,3506,67877
3650449,3506,67885
3650462,3507,67885
3650479,3506,67882
3650497,3504,67883
3650514,3504,67884
3650528,3506,67892
3650545,3504,67895
3650566,3502,67897
3650580,3502,67892
3650624,3494,67904
3650637,3496,67902
3650650,3497,67901
3650663,3499,67901
3650676,3501,67908
3650689,3499,67898
3650702,3501,67905
3650715,3502,67904
3650732,3502,67905
3650749,3501,67902
3650766,3501,67911
3650779,3502,67915
3650797,3502,67916
3650814,3502,67921
3650828,3501,67919
3650845,3501,67917
3650860,3504,67920
3650873,3504,67921
3650888,3504,67926
3650901,3506,67931
3650914,3506,67935
3650927,3506,67934
3650940,3507,67943
3650964,3504,67947
3651014,3492,67937
3651031,3494,67939
3651045,3496,67951
3651062,3496,67947
3651079,3496,67947
3651094,3497,67950
3651111,3497,67953
3651126,3497,67956
3651139,3501,67958
3651152,3501,67963
3651165,3502,67967
3651178,3502,67968
3651191,3506,67977
3651206,3504,67971
3651223,3504,67973
3651240,3504,67968
3651258,3504,67977
3651271,3504,67981
3651288,3504,67980
3651306,3502,67984
3651320,3504,67988
3651333,3506,67995
3651376,3497,68005
3651393,3496,68008
3651406,3497,68009
3651419,3499,68003
3651432,3501,68019
3651449,3502,68019
3651466,3501,68017
3651484,3501,68022
3651499,3501,68019
3651516,3501,68024
3651533,3501,68023
3651546,3502,68022
3651559,3502,68018
3651572,3506,68030
3651585,3504,68027
3651598,3506,68023
3651615,3506,68034
3651630,3506,68030
3651643,3507,68040
3651656,3509,68034
3651673,3507,68033
3651690,3506,68036
3651707,3506,68035
3651750,3497,68039
3651767,3497,68039
3651785,3497,68038
3651801,3497,68046
3651814,3499,68033
3651829,3499,68042
3651842,3502,68045
3651855,3502,68051
3651868,3502,68049
3651881,3504,68048
3651898,3502,68043
3651911,3506,68048
3651928,3504,68046
3651945,3504,68050
3651962,3504,68057
3651976,3504,68054
3651995,3504,68059
3652012,3504,68059
3652025,3502,68057
3652038,3506,68062
3652051,3506,68065
3652064,3507,68063
3652077,3509,68063
3652121,3499,68065
3652134,3501,68063
3652155,3499,68063
3652173,3499,68067
3652190,3499,68066
3652204,3499,68070
3652221,3501,68067
3652238,3497,68071
3652251,3501,68067
3652264,3502,68069
3652277,3504,68071
3652290,3504,68074
3652305,3504,68066
3652318,3504,68060
3652331,3504,68068
3652344,3507,68067
3652357,3507,68059
3652374,3506,68060
3652391,3506,68063
3652411,3504,68056
3652425,3506,68051
3652442,3506,68067
3652459,3504,68070
3652503,3496,68060
3652516,3497,68068
3652531,3496,68052
3652544,3499,68063
3652557,3501,68073
3652570,3501,68070
3652583,3501,68065
3652596,3502,68066
3652609,3504,68060
3652628,3502,68069
3652645,3502,68066
3652664,3502,68075
3652677,3502,68072
3652694,3501,68068
3652711,3502,68073
3652724,3502,68076
3652737,3504,68075
3652750,3504,68076
3652765,3504,68084
3652778,3504,68080
3652791,3504,68076
3652806,3506,68080
3652819,3506,68080
3652832,3507,68081
3652879,3496,68081
3652896,3497,68083
3652914,3497,68094
3652927,3497,68091
3652946,3497,68091
3652963,3497,68091
3652976,3497,68099
3652989,3501,68100
3653004,3499,68088
3653017,3501,68095
3653030,3501,68095
3653043,3504,68103
3653056,3504,68098
3653069,3504,68097
3653082,3506,68105
3653101,3504,68104
3653118,3504,68107
3653135,3502,68113
3653148,3504,68110
3653169,3502,68117
3653188,3502,68118
3653202,3502,68121
3653245,3496,68125
3653258,3494,68123
3653271,3499,68130
3653284,3497,68126
3653297,3499,68131
3653312,3499,68131
3653325,3502,68141
3653338,3502,68138
3653355,3502,68139
3653372,3501,68140
3653389,3501,68145
3653404,3502,68141
3653423,3501,68143
3653440,3501,68150
3653453,3502,68153
3653466,3502,68152
3653479,3504,68164
3653492,3506,68164
3653505,3506,68168
3653520,3506,68166
3653533,3506,68169
3653546,3507,68172
3653559,3509,68171
3653576,3506,68169
3653623,3497,68176
3653642,3497,68181
3653655,3499,68177
3653672,3497,68178
3653689,3497,68178
3653706,3497,68185
3653719,3501,68188
3653732,3501,68187
3653747,3502,68190
3653760,3502,68189
3653773,3502,68192
3653786,3504,68188
3653799,3506,68188
3653813,3504,68193
3653830,3504,68196
3653847,3504,68196
3653864,3502,68190
3653879,3504,68197
3653896,3504,68197
3653914,3504,68203
3653927,3504,68195
3653940,3504,68195
3653956,3504,68192
3653999,3497,68204
3654014,3496,68199
3654027,3497,68198
3654044,3499,68209
3654061,3497,68203
3654078,3497,68203
3654093,3497,68209
3654110,3497,68200
3654128,3499,68203
3654141,3499,68214
3654154,3501,68213
3654167,3502,68211
3654180,3502,68211
3654193,3504,68222
3654211,3502,68212
3654224,3502,68213
3654237,3506,68219
3654250,3506,68221
3654269,3504,68220
3654286,3504,68225
3654303,3502,68220
3654318,3502,68223
3654336,3501,68219
3654384,3492,68226
3654398,3492,68225
3654412,3494,68226
3654425,3497,68230
3654438,3497,68229
3654451,3499,68227
3654464,3501,68236
3654477,3501,68230
3654492,3502,68231
3654505,3502,68233
3654524,3502,68243
3654541,3501,68235
3654558,3501,68232
3654571,3502,68233
3654590,3502,68243
3654607,3501,68239
3654620,3501,68235
3654633,3502,68237
3654646,3504,68235
3654661,3502,68243
3654674,3504,68236
3654687,3506,68241
3654700,3506,68239
3654719,3504,68238
3654762,3496,68236
3654780,3496,68230
3654797,3497,68236
3654814,3496,68231
3654830,3497,68233
3654847,3497,68234
3654864,3496,68222
3654877,3497,68233
3654890,3499,68228
3654903,3499,68227
3654917,3501,68223
3654930,3501,68223
3654943,3501,68225
3654956,3502,68229
3654969,3504,68231
3654982,3504,68230
3655003,3502,68221
3655022,3501,68220
3655039,3501,68226
3655052,3502,68225
3655070,3501,68221
3655087,3501,68225
3655101,3501,68221
3655145,3492,68222
3655158,3494,68223
3655171,3496,68225
3655184,3497,68225
3655197,3497,68230
3655210,3497,68231
3655223,3499,68232
3655236,3501,68235
3655257,3499,68234
3655277,3499,68239
3655296,3497,68240
3655309,3497,68234
3655328,3497,68230
3655345,3497,68240
3655358,3499,68241
3655371,3501,68241
3655384,3501,68242
3655397,3501,68240
3655410,3504,68250
3655425,3502,68248
3655438,3504,68258
3655451,3504,68256
3655464,3506,68267
3655482,3504,68267
3655530,3492,68271
3655549,3494,68275
3655562,3496,68283
3655580,3496,68277
3655597,3496,68283
3655610,3496,68283
3655623,3499,68293
3655636,3499,68288
3655649,3501,68296
3655664,3501,68300
3655677,3502,68298
3655690,3502,68299
3655705,3504,68303
3655718,3506,68307
3655736,3504,68305
3655753,3502,68316
3655772,3502,68315
3655787,3502,68312
3655805,3501,68309
3655823,3499,68307
3655836,3502,68320
3655849,3502,68315
3655892,3494,68321
3655905,3496,68327
3655918,3497,68323
3655933,3497,68323
3655946,3497,68328
3655964,3499,68328
3655985,3497,68327
3656002,3496,68329
3656019,3496,68329
3656036,3497,68332
3656053,3497,68337
3656066,3499,68331
3656079,3501,68333
3656092,3502,68342
3656105,3502,68341
3656118,3502,68345
3656133,3502,68336
3656146,3504,68346
3656159,3506,68344
3656172,3506,68343
3656190,3506,68346
3656207,3506,68348
3656224,3502,68354
3656267,3496,68341
3656286,3494,68354
3656303,3496,68353
3656321,3494,68357
3656336,3494,68345
3656349,3496,68356
3656362,3497,68354
3656375,3499,68356
3656388,3501,68360
3656401,3502,68362
3656414,3504,68366
3656428,3504,68369
3656446,3502,68366
3656463,3502,68371
3656480,3502,68378
3656494,3502,68376
3656512,3502,68373
3656531,3501,68373
3656544,3501,68371
3656557,3504,68380
3656573,3502,68382
3656586,3504,68384
3656599,3502,68380
3656642,3496,68377
3656657,3497,68382
3656676,3496,68384
3656693,3497,68388
3656710,3497,68388
3656723,3497,68387
3656741,3497,68389
3656758,3496,68383
3656771,3499,68397
3656784,3501,68391
3656797,3501,68394
3656810,3502,68395
3656829,3501,68393
3656842,3502,68397
3656855,3502,68393
3656868,3504,68400
3656881,3506,68394
3656899,3504,68411
3656918,3502,68405
3656937,3501,68407
3656950,3504,68416
3656968,3502,68414
3656985,3501,68406
3657029,3494,68420
3657042,3494,68421
3657055,3496,68427
3657068,3497,68422
3657081,3497,68429
3657094,3501,68431
3657110,3499,68428
3657123,3501,68435
3657138,3501,68429
3657156,3501,68433
3657173,3501,68432
3657190,3499,68432
3657203,3502,68440
3657226,3499,68439
3657243,3497,68440
3657258,3499,68437
3657271,3501,68444
3657284,3502,68444
3657299,3501,68439
3657312,3502,68443
3657325,3504,68447
3657343,3502,68445
3657358,3504,68452
3657405,3492,68444
3657422,3494,68454
3657442,3494,68454
3657455,3496,68458
3657472,3494,68450
3657489,3496,68452
3657502,3496,68458
3657515,3499,68460
3657530,3499,68455
3657543,3499,68451
3657556,3501,68461
3657569,3501,68447
3657582,3502,68456
3657595,3502,68461
3657608,3504,68455
3657627,3504,68448
3657645,3502,68457
3657662,3501,68448
3657677,3502,68459
3657694,3502,68459
3657711,3501,68457
3657725,3502,68463
3657768,3492,68465
3657781,3496,68467
3657795,3496,68457
3657808,3497,68456
3657821,3499,68463
3657836,3501,68458
3657851,3499,68461
3657864,3501,68463
3657885,3499,68461
3657902,3499,68467
3657919,3497,68463
3657932,3501,68470
3657950,3499,68473
3657967,3499,68482
3657981,3499,68475
3657994,3501,68481
3658007,3502,68479
3658020,3502,68481
3658035,3504,68489
3658048,3504,68487
3658063,3504,68488
3658076,3504,68483
3658089,3507,68494
3658106,3504,68491
3658154,3496,68492
3658173,3494,68500
3658186,3496,68499
3658203,3496,68497
3658220,3496,68498
3658235,3496,68500
3658248,3499,68506
3658261,3499,68511
3658274,3501,68518
3658287,3501,68512
3658302,3501,68506
3658315,3502,68515
3658328,3504,68522
3658343,3506,68525
3658360,3502,68516
3658377,3502,68523
3658396,3502,68527
3658409,3502,68526
3658426,3502,68528
3658444,3501,68525
3658457,3502,68533
3658470,3504,68533
3658483,3506,68531
3658527,3496,68535
3658542,3496,68538
3658555,3497,68542
3658568,3497,68538
3658585,3499,68539
3658602,3497,68538
3658619,3499,68542
3658632,3501,68548
3658649,3499,68546
3658666,3497,68548
3658681,3499,68557
3658694,3501,68555
3658707,3502,68553
3658720,3502,68555
3658733,3504,68558
3658746,3506,68565
3658761,3506,68569
3658774,3506,68563
3658787,3506,68564
3658804,3506,68570
3658822,3506,68570
3658839,3504,68565
3658854,3504,68565
3658901,3494,68572
3658918,3494,68565
3658935,3496,68577
3658949,3496,68572
3658962,3497,68571
3658975,3497,68566
3658988,3499,68571
3659001,3501,68576
3659014,3502,68576
3659027,3502,68574
3659040,3502,68574
3659059,3504,68587
3659076,3502,68582
3659093,3502,68586
3659106,3502,68585
3659123,3502,68588
3659140,3502,68591
3659155,3501,68585
3659168,3504,68598
3659183,3502,68591
3659196,3504,68595
3659209,3504,68593
3659224,3506,68599
3659267,3496,68600
3659284,3496,68603
3659302,3496,68600
3659319,3496,68613
3659332,3497,68614
3659350,3497,68607
3659367,3497,68610
3659380,3497,68615
3659393,3502,68625
3659406,3501,68621
3659419,3502,68618
3659436,3501,68621
3659454,3502,68626
3659467,3502,68626
3659480,3502,68624
3659505,3501,68626
3659525,3497,68628
3659542,3497,68620
3659557,3499,68639
3659574,3499,68626
3659591,3499,68637
3659605,3499,68637
3659648,3491,68642
3659661,3492,68639
3659676,3494,68646
3659689,3496,68659
3659702,3497,68644
3659715,3499,68648
3659730,3499,68649
3659743,3499,68658
3659761,3499,68661
3659778,3499,68654
3659796,3499,68663
3659811,3501,68671
3659828,3499,68665
3659845,3499,68667
3659860,3499,68670
3659873,3502,68675
3659886,3502,68677
3659899,3502,68673
3659912,3504,68674
3659925,3506,68679
3659938,3506,68678
3659960,3502,68681
3659984,3501,68676
3660033,3489,68680
3660050,3492,68687
3660065,3494,68688
3660082,3492,68692
3660099,3494,68694
3660113,3496,68683
3660126,3496,68685
3660141,3497,68688
3660156,3497,68688
3660169,3499,68689
3660184,3499,68696
3660197,3501,68698
3660210,3502,68697
3660223,3502,68696
3660240,3502,68693
3660259,3502,68690
3660276,3501,68689
3660289,3501,68702
3660306,3502,68706
3660324,3502,68705
3660337,3502,68701
3660350,3504,68702
3660394,3494,68702
3660407,3496,68706
3660422,3496,68703
3660435,3497,68702
3660450,3499,68707
3660467,3499,68714
3660484,3499,68711
3660501,3499,68725
3660516,3499,68725
3660533,3499,68730
3660550,3499,68721
3660565,3499,68729
3660578,3501,68731
3660591,3501,68732
3660604,3502,68735
3660617,3504,68729
3660630,3504,68738
3660643,3506,68741
3660656,3506,68746
3660669,3506,68745
3660686,3507,68756
3660705,3504,68750
3660722,3504,68756
3660765,3496,68763
3660784,3496,68758
3660803,3496,68759
3660818,3494,68757
3660831,3496,68754
3660844,3499,68764
3660857,3499,68757
3660871,3501,68762
3660887,3501,68761
3660900,3501,68758
3660913,3502,68754
3660926,3502,68765
3660943,3504,68755
3660961,3502,68761
3660978,3502,68760
3660991,3502,68760
3661008,3502,68758
3661029,3501,68756
3661042,3501,68754
3661055,3502,68750
3661070,3502,68755
3661083,3504,68753
3661096,3504,68757
3661140,3496,68754
3661153,3497,68752
3661174,3497,68757
3661191,3497,68750
3661208,3496,68752
3661222,3496,68755
3661240,3496,68755
3661257,3497,68758
3661270,3499,68762
3661283,3499,68760
3661296,3501,68758
3661312,3501,68766
3661325,3502,68762
3661338,3501,68757
3661351,3504,68763
3661366,3504,68764
3661379,3504,68769
3661397,3504,68765
3661414,3502,68774
3661431,3502,68775
3661444,3504,68764
3661463,3502,68775
3661480,3502,68776
3661523,3492,68779
3661536,3494,68782
3661549,3497,68782
3661568,3496,68787
3661583,3496,68790
3661596,3499,68798
3661609,3499,68796
3661622,3499,68798
3661635,3501,68804
3661653,3501,68806
3661670,3501,68807
3661687,3501,68811
3661702,3501,68815
3661720,3499,68814
3661737,3499,68814
3661752,3501,68819
3661765,3501,68823
3661778,3502,68828
3661791,3502,68825
3661804,3502,68826
3661821,3504,68835
3661834,3506,68836
3661847,3506,68843
3661891,3494,68842
3661909,3496,68848
3661926,3496,68851
3661943,3494,68847
3661958,3496,68849
3661976,3496,68854
3661993,3496,68847
3662006,3496,68839
3662019,3497,68853
3662032,3499,68855
3662047,3501,68858
3662060,3502,68857
3662079,3501,68859
3662092,3501,68859
3662105,3501,68857
3662118,3502,68863
3662136,3501,68864
3662153,3501,68859
3662172,3501,68860
3662186,3501,68855
3662204,3499,68864
3662221,3499,68870
3662264,3491,68874
3662277,3492,68876
3662293,3492,68874
3662306,3494,68875
3662319,3496,68872
3662334,3496,68878
3662347,3497,68882
3662363,3497,68877
3662378,3499,68879
3662396,3497,68884
3662413,3497,68877
3662430,3497,68881
3662443,3499,68890
3662462,3499,68888
3662479,3496,68882
3662493,3499,68876
3662506,3499,68886
3662519,3499,68887
3662532,3502,68890
3662545,3502,68880
3662558,3502,68883
3662573,3502,68881
3662591,3501,68878
3662634,3492,68878
3662652,3492,68889
3662669,3496,68884
3662686,3494,68881
3662699,3494,68874
3662718,3494,68879
3662737,3492,68873
3662750,3494,68873
3662763,3494,68868
3662776,3497,68885
3662789,3499,68875
3662802,3497,68881
3662815,3501,68880
3662829,3501,68869
3662842,3502,68875
3662855,3502,68875
3662876,3501,68873
3662893,3502,68881
3662910,3499,68882
3662923,3501,68875
3662941,3499,68874
3662958,3499,68876
3662975,3499,68876
3663018,3491,68876
3663031,3492,68881
3663044,3492,68884
3663057,3496,68883
3663070,3497,68881
3663085,3497,68886
3663098,3499,68890
3663111,3499,68887
3663133,3496,68890
3663150,3497,68891
3663167,3497,68891
3663182,3497,68897
3663200,3497,68900
3663217,3496,68907
3663231,3499,68911
3663244,3499,68907
3663257,3501,68913
3663270,3501,68915
3663283,3502,68924
3663296,3502,68919
3663309,3504,68923
3663324,3502,68923
3663337,3504,68928
3663355,3502,68930
3663403,3494,68943
3663423,3492,68943
3663436,3492,68947
3663454,3494,68946
3663473,3492,68948
3663486,3494,68947
3663499,3496,68949
3663512,3496,68952
3663525,3497,68957
3663538,3497,68958
3663551,3501,68964
